order_id,order_date,customer_id,customer_age,region,sales_channel,product_name,category,quantity,unit_price,discount_rate,revenue,cost,campaign,payment_method,delivery_days,customer_rating,returned,gross_profit,gross_margin,month,age_group,returned_flag
ORD-00143,2025-06-04,C1158,28,East,Mobile App,Wireless Mouse,Accessories,2,750.19,0.0,1500.38,1035.27,Influencer,UPI,6,4,No,465.11,0.31,2025-06,25-34,0
ORD-00144,2025-11-24,C1311,41,East,Mobile App,Laptop Stand,Office,1,1289.64,0.15,1096.19,812.47,Email Offer,Cash,2,4,No,283.72,0.2588,2025-11,35-44,0
ORD-00145,2026-02-15,C1361,41,South,Mobile App,Smart Watch,Wearables,2,5947.89,0.0,11895.78,8921.83,Organic,Credit Card,6,2,No,2973.95,0.25,2026-02,35-44,0
ORD-00146,2025-10-21,C1299,49,South,Website,USB-C Hub,Accessories,2,1809.49,0.0,3618.98,2388.53,Influencer,Net Banking,4,2,No,1230.45,0.34,2025-10,45-54,0
ORD-00147,2025-03-09,C1131,18,West,Mobile App,Webcam Pro,Office,2,2769.53,0.1,4985.15,3932.73,Influencer,Cash,5,5,No,1052.42,0.2111,2025-03,18-24,0
ORD-00148,2025-01-31,C1331,44,West,Website,Bluetooth Headphones,Audio,1,2690.26,0.05,2555.75,1936.98,Influencer,Net Banking,4,4,No,618.77,0.2421,2025-01,35-44,0
ORD-00149,2025-07-12,C1066,32,South,Mobile App,Bluetooth Headphones,Audio,1,2456.24,0.05,2333.43,1768.49,Organic,Cash,5,5,No,564.94,0.2421,2025-07,25-34,0
ORD-00150,2025-08-06,C1372,25,South,Website,Webcam Pro,Office,1,3208.89,0.1,2888.0,2278.31,Search Ads,UPI,3,1,No,609.69,0.2111,2025-08,25-34,0
ORD-00151,2025-05-04,C1025,33,North,Website,Smart Watch,Wearables,1,6194.12,0.2,4955.3,4645.59,Influencer,Credit Card,4,5,No,309.71,0.0625,2025-05,25-34,0
ORD-00152,2025-09-15,C1345,38,South,Mobile App,Laptop Stand,Office,2,1319.35,0.1,2374.83,1662.38,Organic,Cash,5,3,No,712.45,0.3,2025-09,35-44,0
ORD-00153,2025-04-24,C1321,61,East,Website,Webcam Pro,Office,2,3196.49,0.2,5114.38,4539.02,Influencer,Net Banking,7,4,No,575.36,0.1125,2025-04,55+,0
ORD-00154,2026-02-07,C1116,37,West,Website,Mechanical Keyboard,Accessories,1,3484.17,0.05,3309.96,2438.92,Organic,UPI,3,5,No,871.04,0.2632,2026-02,35-44,0
ORD-00155,2025-10-15,C1332,23,West,Mobile App,Webcam Pro,Office,1,2856.65,0.05,2713.82,2028.22,Referral,UPI,6,5,No,685.6,0.2526,2025-10,18-24,0
ORD-00156,2025-05-18,C1112,48,North,Retail Store,Webcam Pro,Office,1,3081.27,0.2,2465.02,2187.7,Influencer,UPI,5,3,No,277.32,0.1125,2025-05,45-54,0
ORD-00157,2025-04-19,C1105,43,North,Mobile App,Smart Watch,Wearables,2,6099.21,0.05,11588.5,9148.81,Influencer,Debit Card,4,5,No,2439.69,0.2105,2025-04,35-44,0
ORD-00158,2025-06-07,C1164,31,East,Mobile App,Laptop Stand,Office,1,1292.66,0.0,1292.66,814.38,Influencer,Credit Card,2,4,No,478.28,0.37,2025-06,25-34,0
ORD-00159,2026-01-15,C1079,30,North,Website,USB-C Hub,Accessories,4,1873.96,0.2,5996.67,4947.25,Influencer,Debit Card,5,4,No,1049.42,0.175,2026-01,25-34,0
ORD-00160,2025-05-12,C1280,49,West,Mobile App,Portable Speaker,Audio,2,2072.32,0.1,3730.18,3025.59,Search Ads,UPI,2,3,No,704.59,0.1889,2025-05,45-54,0
ORD-00161,2025-09-26,C1119,22,North,Retail Store,Wireless Mouse,Accessories,2,842.79,0.15,1432.74,1163.05,Email Offer,Cash,2,5,Yes,269.69,0.1882,2025-09,18-24,1
ORD-00162,2025-09-05,C1147,19,North,Website,Portable Speaker,Audio,2,2211.57,0.2,3538.51,3228.9,Festive Sale,Credit Card,4,4,No,309.61,0.0875,2025-09,18-24,0
ORD-00163,2025-02-24,C1204,23,South,Website,Bluetooth Headphones,Audio,2,2405.97,0.1,4330.75,3464.59,Referral,Debit Card,1,4,No,866.16,0.2,2025-02,18-24,0
ORD-00164,2025-12-17,C1360,28,North,Website,Bluetooth Headphones,Audio,1,2553.68,0.1,2298.31,1838.65,Email Offer,Debit Card,2,2,No,459.66,0.2,2025-12,25-34,0
ORD-00165,2025-10-17,C1039,61,North,Website,Bluetooth Headphones,Audio,4,2317.7,0.2,7416.64,6674.97,Email Offer,UPI,3,5,No,741.67,0.1,2025-10,55+,0
ORD-00166,2025-04-17,C1200,61,West,Retail Store,USB-C Hub,Accessories,1,1919.26,0.2,1535.41,1266.71,Search Ads,Credit Card,4,5,No,268.7,0.175,2025-04,55+,0
ORD-00167,2026-02-09,C1315,56,East,Website,Bluetooth Headphones,Audio,1,2541.05,0.0,2541.05,1829.56,Referral,Net Banking,5,4,No,711.49,0.28,2026-02,55+,0
ORD-00168,2025-04-27,C1366,22,West,Website,Mechanical Keyboard,Accessories,2,3665.86,0.2,5865.38,5132.21,Festive Sale,Credit Card,4,2,No,733.17,0.125,2025-04,18-24,0
ORD-00169,2026-01-14,C1053,26,East,Website,Webcam Pro,Office,1,3124.4,0.2,2499.52,2218.33,Email Offer,UPI,2,2,No,281.19,0.1125,2026-01,25-34,0
ORD-00170,2025-02-15,C1044,53,North,Mobile App,Mechanical Keyboard,Accessories,3,3450.75,0.2,8281.8,7246.57,Festive Sale,Cash,3,5,No,1035.23,0.125,2025-02,45-54,0
ORD-00171,2025-03-28,C1223,35,South,Website,Webcam Pro,Office,1,2789.44,0.15,2371.02,1980.5,Search Ads,Net Banking,5,4,No,390.52,0.1647,2025-03,35-44,0
ORD-00172,2025-11-01,C1195,39,West,Website,Smart Watch,Wearables,1,6326.89,0.15,5377.86,4745.17,Referral,Cash,4,4,No,632.69,0.1176,2025-11,35-44,0
ORD-00173,2025-03-11,C1204,38,East,Mobile App,Laptop Stand,Office,2,1232.0,0.15,2094.4,1552.32,Referral,Debit Card,2,4,No,542.08,0.2588,2025-03,35-44,0
ORD-00174,2025-07-12,C1093,61,West,Website,Laptop Stand,Office,4,1402.35,0.05,5328.93,3533.93,Organic,Net Banking,4,5,Yes,1795.0,0.3368,2025-07,55+,1
ORD-00175,2025-12-29,C1156,33,West,Mobile App,Smart Watch,Wearables,3,5652.67,0.25,12718.51,12718.51,Email Offer,Cash,2,3,No,0.0,0.0,2025-12,25-34,0
ORD-00176,2025-09-03,C1275,56,West,Mobile App,Webcam Pro,Office,3,3188.78,0.1,8609.71,6792.1,Influencer,Debit Card,4,4,No,1817.61,0.2111,2025-09,55+,0
ORD-00177,2025-03-27,C1114,50,West,Retail Store,Wireless Mouse,Accessories,1,747.69,0.1,672.92,515.9,Festive Sale,Net Banking,3,5,No,157.02,0.2333,2025-03,45-54,0
ORD-00178,2025-08-26,C1374,27,East,Retail Store,USB-C Hub,Accessories,1,1782.35,0.1,1604.12,1176.35,Email Offer,Cash,3,4,No,427.77,0.2667,2025-08,25-34,0
ORD-00179,2025-09-05,C1023,63,West,Website,Mechanical Keyboard,Accessories,2,3256.69,0.15,5536.37,4559.36,Referral,Credit Card,2,3,No,977.01,0.1765,2025-09,55+,0
ORD-00180,2025-09-22,C1323,29,South,Website,USB-C Hub,Accessories,1,1989.47,0.15,1691.05,1313.05,Search Ads,UPI,2,3,No,378.0,0.2235,2025-09,25-34,0
ORD-00181,2026-01-13,C1361,22,West,Mobile App,Smart Watch,Wearables,1,5786.25,0.05,5496.94,4339.68,Search Ads,Net Banking,2,4,No,1157.26,0.2105,2026-01,18-24,0
ORD-00182,2025-02-28,C1179,40,West,Mobile App,Laptop Stand,Office,2,1317.08,0.25,1975.62,1659.52,Email Offer,Debit Card,3,5,No,316.1,0.16,2025-02,35-44,0
ORD-00183,2025-11-11,C1073,50,South,Website,Bluetooth Headphones,Audio,1,2448.34,0.0,2448.34,1762.81,Search Ads,Cash,2,4,No,685.53,0.28,2025-11,45-54,0
ORD-00184,2025-12-22,C1005,49,South,Mobile App,USB-C Hub,Accessories,1,2010.06,0.1,1809.05,1326.64,Email Offer,Cash,3,3,No,482.41,0.2667,2025-12,45-54,0
ORD-00185,2025-12-01,C1016,32,West,Mobile App,Portable Speaker,Audio,1,2052.17,0.15,1744.34,1498.08,Email Offer,Cash,3,4,No,246.26,0.1412,2025-12,25-34,0
ORD-00186,2026-01-16,C1388,20,North,Mobile App,Portable Speaker,Audio,1,2213.79,0.2,1771.03,1616.07,Referral,Net Banking,3,5,No,154.96,0.0875,2026-01,18-24,0
ORD-00187,2025-02-22,C1045,46,East,Retail Store,Smart Watch,Wearables,1,6346.65,0.1,5711.98,4759.99,Referral,Cash,4,5,No,951.99,0.1667,2025-02,45-54,0
ORD-00188,2025-12-19,C1292,40,West,Website,Mechanical Keyboard,Accessories,1,3670.0,0.05,3486.5,2569.0,Search Ads,Debit Card,3,4,No,917.5,0.2632,2025-12,35-44,0
ORD-00189,2025-12-27,C1070,44,East,Mobile App,Laptop Stand,Office,4,1364.51,0.2,4366.43,3438.56,Influencer,Credit Card,4,5,No,927.87,0.2125,2025-12,35-44,0
ORD-00190,2025-03-16,C1138,58,South,Mobile App,Mechanical Keyboard,Accessories,2,3542.35,0.15,6022.0,4959.28,Search Ads,UPI,3,4,No,1062.72,0.1765,2025-03,55+,0
ORD-00191,2025-07-26,C1235,58,East,Website,Laptop Stand,Office,1,1347.0,0.1,1212.3,848.61,Festive Sale,Net Banking,6,4,No,363.69,0.3,2025-07,55+,0
ORD-00192,2026-02-27,C1290,49,West,Website,Smart Watch,Wearables,3,6073.8,0.1,16399.26,13666.06,Organic,UPI,4,5,No,2733.2,0.1667,2026-02,45-54,0
ORD-00193,2025-02-20,C1220,30,North,Website,Portable Speaker,Audio,3,2372.05,0.1,6404.54,5194.79,Email Offer,UPI,5,5,No,1209.75,0.1889,2025-02,25-34,0
ORD-00194,2025-12-02,C1372,62,East,Website,Mechanical Keyboard,Accessories,2,3569.32,0.25,5353.98,4997.05,Festive Sale,UPI,3,5,No,356.93,0.0667,2025-12,55+,0
ORD-00195,2025-01-01,C1005,62,West,Website,Smart Watch,Wearables,2,5946.27,0.2,9514.03,8919.41,Influencer,UPI,5,4,No,594.62,0.0625,2025-01,55+,0
ORD-00196,2025-04-28,C1071,42,North,Mobile App,Webcam Pro,Office,1,3181.81,0.1,2863.63,2259.09,Referral,Credit Card,2,5,No,604.54,0.2111,2025-04,35-44,0
ORD-00197,2025-02-05,C1045,24,South,Website,Wireless Mouse,Accessories,2,845.02,0.25,1267.53,1166.12,Email Offer,Debit Card,4,3,No,101.41,0.08,2025-02,18-24,0
ORD-00198,2026-02-10,C1312,36,South,Website,USB-C Hub,Accessories,1,1929.39,0.2,1543.51,1273.4,Organic,Debit Card,2,5,No,270.11,0.175,2026-02,35-44,0
ORD-00199,2025-04-16,C1256,58,West,Website,Smart Watch,Wearables,1,5627.3,0.25,4220.48,4220.47,Email Offer,Credit Card,8,4,No,0.01,0.0,2025-04,55+,0
ORD-00200,2025-07-18,C1008,34,East,Mobile App,Webcam Pro,Office,1,3040.92,0.1,2736.83,2159.05,Festive Sale,Cash,3,3,No,577.78,0.2111,2025-07,25-34,0
ORD-00201,2025-05-27,C1143,23,West,Mobile App,Webcam Pro,Office,1,3054.68,0.2,2443.74,2168.83,Organic,Debit Card,5,4,No,274.91,0.1125,2025-05,18-24,0
ORD-00202,2025-07-20,C1223,25,East,Mobile App,Bluetooth Headphones,Audio,2,2333.55,0.15,3967.04,3360.31,Festive Sale,Credit Card,6,4,No,606.73,0.1529,2025-07,25-34,0
ORD-00203,2025-03-03,C1370,34,South,Mobile App,Wireless Mouse,Accessories,1,801.2,0.1,721.08,552.83,Organic,UPI,4,3,No,168.25,0.2333,2025-03,25-34,0
ORD-00204,2025-06-21,C1234,50,East,Mobile App,Webcam Pro,Office,1,2796.06,0.2,2236.85,1985.2,Influencer,Credit Card,2,4,No,251.65,0.1125,2025-06,45-54,0
ORD-00205,2025-07-08,C1002,20,East,Mobile App,USB-C Hub,Accessories,3,1972.16,0.0,5916.48,3904.87,Search Ads,Credit Card,5,5,Yes,2011.61,0.34,2025-07,18-24,1
ORD-00206,2026-03-16,C1293,41,West,Website,Wireless Mouse,Accessories,1,840.68,0.1,756.61,580.07,Referral,Credit Card,4,3,No,176.54,0.2333,2026-03,35-44,0
ORD-00207,2025-04-25,C1284,47,West,Website,Wireless Mouse,Accessories,1,776.92,0.1,699.23,536.08,Referral,Credit Card,2,1,No,163.15,0.2333,2025-04,45-54,0
ORD-00208,2025-08-26,C1210,19,West,Retail Store,Mechanical Keyboard,Accessories,3,3303.37,0.2,7928.09,6937.08,Search Ads,UPI,3,3,No,991.01,0.125,2025-08,18-24,0
ORD-00209,2025-06-21,C1122,44,West,Retail Store,Wireless Mouse,Accessories,2,802.81,0.0,1605.62,1107.88,Search Ads,UPI,6,4,No,497.74,0.31,2025-06,35-44,0
ORD-00210,2025-04-29,C1202,22,East,Website,Webcam Pro,Office,2,3064.84,0.15,5210.23,4352.08,Festive Sale,Credit Card,4,4,No,858.15,0.1647,2025-04,18-24,0
ORD-00211,2025-05-02,C1168,38,East,Retail Store,Laptop Stand,Office,4,1367.98,0.15,4651.13,3447.31,Influencer,UPI,5,4,No,1203.82,0.2588,2025-05,35-44,0
ORD-00212,2025-03-21,C1395,31,South,Website,Bluetooth Headphones,Audio,1,2442.34,0.0,2442.34,1758.48,Organic,UPI,3,4,No,683.86,0.28,2025-03,25-34,0
ORD-00213,2025-03-22,C1203,50,North,Website,Laptop Stand,Office,3,1396.35,0.15,3560.69,2639.11,Festive Sale,Net Banking,4,2,No,921.58,0.2588,2025-03,45-54,0
ORD-00214,2025-10-12,C1114,26,North,Mobile App,Smart Watch,Wearables,3,5578.27,0.1,15061.33,12551.11,Festive Sale,UPI,3,3,No,2510.22,0.1667,2025-10,25-34,0
ORD-00215,2025-10-26,C1170,25,North,Website,Laptop Stand,Office,1,1214.2,0.15,1032.07,764.94,Search Ads,Net Banking,5,2,No,267.13,0.2588,2025-10,25-34,0
ORD-00216,2025-09-12,C1229,27,West,Mobile App,Wireless Mouse,Accessories,1,770.23,0.05,731.72,531.46,Search Ads,Debit Card,6,1,No,200.26,0.2737,2025-09,25-34,0
ORD-00217,2025-09-13,C1270,33,West,Website,Webcam Pro,Office,1,3067.45,0.15,2607.33,2177.89,Email Offer,Debit Card,5,4,No,429.44,0.1647,2025-09,25-34,0
ORD-00218,2025-09-03,C1164,56,East,Retail Store,Portable Speaker,Audio,1,2086.35,0.15,1773.4,1523.03,Referral,UPI,1,3,No,250.37,0.1412,2025-09,55+,0
ORD-00219,2026-02-19,C1137,52,East,Mobile App,Portable Speaker,Audio,5,2254.19,0.15,9580.31,8227.8,Festive Sale,Cash,9,5,No,1352.51,0.1412,2026-02,45-54,0
ORD-00220,2026-03-10,C1163,62,East,Retail Store,Webcam Pro,Office,5,2872.59,0.05,13644.8,10197.68,Search Ads,Debit Card,6,4,No,3447.12,0.2526,2026-03,55+,0
ORD-00221,2025-10-18,C1252,20,South,Retail Store,USB-C Hub,Accessories,3,1840.98,0.15,4694.5,3645.15,Organic,Debit Card,4,2,No,1049.35,0.2235,2025-10,18-24,0
ORD-00222,2025-11-11,C1361,27,South,Website,Smart Watch,Wearables,1,5660.86,0.1,5094.77,4245.64,Festive Sale,UPI,6,5,No,849.13,0.1667,2025-11,25-34,0
ORD-00223,2025-07-11,C1328,49,North,Website,Webcam Pro,Office,1,3214.3,0.05,3053.58,2282.15,Influencer,Debit Card,6,4,No,771.43,0.2526,2025-07,45-54,0
ORD-00224,2025-04-25,C1360,54,West,Website,USB-C Hub,Accessories,2,1968.53,0.05,3740.21,2598.46,Search Ads,UPI,3,4,No,1141.75,0.3053,2025-04,45-54,0
ORD-00225,2025-04-04,C1040,33,South,Mobile App,Mechanical Keyboard,Accessories,1,3404.48,0.15,2893.81,2383.14,Search Ads,Debit Card,1,4,No,510.67,0.1765,2025-04,25-34,0
ORD-00226,2025-08-17,C1369,18,East,Website,Wireless Mouse,Accessories,2,835.69,0.1,1504.24,1153.26,Referral,Credit Card,1,2,No,350.98,0.2333,2025-08,18-24,0
ORD-00227,2025-07-31,C1352,32,West,Website,Portable Speaker,Audio,1,2252.12,0.15,1914.3,1644.05,Organic,Debit Card,4,3,Yes,270.25,0.1412,2025-07,25-34,1
ORD-00228,2025-02-23,C1048,39,East,Website,Bluetooth Headphones,Audio,1,2675.66,0.0,2675.66,1926.48,Organic,UPI,3,4,No,749.18,0.28,2025-02,35-44,0
ORD-00229,2025-08-09,C1284,52,West,Website,USB-C Hub,Accessories,1,1871.44,0.05,1777.87,1235.15,Search Ads,Cash,4,3,No,542.72,0.3053,2025-08,45-54,0
ORD-00230,2026-03-07,C1321,56,South,Website,Portable Speaker,Audio,1,2312.96,0.0,2312.96,1688.46,Referral,Credit Card,4,4,No,624.5,0.27,2026-03,55+,0
ORD-00231,2025-11-23,C1136,23,North,Mobile App,Laptop Stand,Office,1,1381.07,0.25,1035.8,870.07,Email Offer,Net Banking,3,4,No,165.73,0.16,2025-11,18-24,0
ORD-00232,2025-01-23,C1386,62,West,Mobile App,Laptop Stand,Office,1,1207.89,0.1,1087.1,760.97,Organic,Cash,5,4,No,326.13,0.3,2025-01,55+,0
ORD-00233,2025-07-31,C1244,54,North,Retail Store,Smart Watch,Wearables,3,6178.56,0.15,15755.33,13901.75,Organic,UPI,7,5,No,1853.58,0.1176,2025-07,45-54,0
ORD-00234,2025-09-15,C1065,20,North,Retail Store,USB-C Hub,Accessories,1,1992.72,0.05,1893.08,1315.2,Search Ads,Credit Card,5,4,No,577.88,0.3053,2025-09,18-24,0
ORD-00235,2026-02-26,C1283,38,East,Website,USB-C Hub,Accessories,2,1916.13,0.25,2874.2,2529.29,Festive Sale,Cash,4,5,No,344.91,0.12,2026-02,35-44,0
ORD-00236,2025-10-28,C1052,24,North,Website,Webcam Pro,Office,1,3122.98,0.2,2498.38,2217.32,Organic,Cash,4,4,No,281.06,0.1125,2025-10,18-24,0
ORD-00237,2025-06-26,C1207,27,East,Website,Webcam Pro,Office,1,2841.71,0.1,2557.54,2017.61,Email Offer,Credit Card,2,4,No,539.93,0.2111,2025-06,25-34,0
ORD-00238,2025-01-26,C1252,62,East,Retail Store,Portable Speaker,Audio,1,2121.72,0.1,1909.55,1548.85,Referral,Credit Card,5,5,No,360.7,0.1889,2025-01,55+,0
ORD-00239,2025-06-03,C1209,49,East,Website,Portable Speaker,Audio,1,2178.49,0.0,2178.49,1590.3,Search Ads,UPI,5,5,No,588.19,0.27,2025-06,45-54,0
ORD-00240,2025-06-09,C1103,21,South,Mobile App,Webcam Pro,Office,2,2851.58,0.15,4847.69,4049.24,Festive Sale,Credit Card,2,3,No,798.45,0.1647,2025-06,18-24,0
ORD-00241,2025-05-21,C1191,49,West,Mobile App,Mechanical Keyboard,Accessories,2,3236.19,0.0,6472.38,4530.67,Influencer,Debit Card,5,4,No,1941.71,0.3,2025-05,45-54,0
ORD-00242,2025-03-25,C1110,32,North,Website,Laptop Stand,Office,1,1357.16,0.05,1289.3,855.01,Organic,Net Banking,2,4,No,434.29,0.3368,2025-03,25-34,0
ORD-00243,2025-09-20,C1115,34,North,Mobile App,Wireless Mouse,Accessories,1,837.46,0.05,795.59,577.85,Organic,Net Banking,3,4,No,217.74,0.2737,2025-09,25-34,0
ORD-00244,2025-07-12,C1053,18,West,Website,Mechanical Keyboard,Accessories,1,3441.42,0.2,2753.14,2409.0,Organic,Cash,1,4,No,344.14,0.125,2025-07,18-24,0
ORD-00245,2025-11-28,C1142,34,East,Mobile App,Laptop Stand,Office,1,1328.22,0.1,1195.4,836.78,Referral,Credit Card,3,4,No,358.62,0.3,2025-11,25-34,0
ORD-00246,2025-01-30,C1215,43,East,Mobile App,Webcam Pro,Office,2,2883.56,0.15,4902.05,4094.66,Referral,Cash,3,4,Yes,807.39,0.1647,2025-01,35-44,1
ORD-00247,2026-02-22,C1344,40,East,Mobile App,Smart Watch,Wearables,1,6272.46,0.2,5017.97,4704.34,Influencer,Debit Card,5,4,No,313.63,0.0625,2026-02,35-44,0
ORD-00248,2025-02-19,C1172,59,South,Mobile App,Portable Speaker,Audio,2,2356.25,0.2,3770.0,3440.12,Search Ads,Debit Card,1,2,No,329.88,0.0875,2025-02,55+,0
ORD-00249,2025-08-04,C1299,55,East,Website,Mechanical Keyboard,Accessories,1,3704.12,0.1,3333.71,2592.89,Email Offer,Net Banking,5,5,No,740.82,0.2222,2025-08,55+,0
ORD-00250,2025-09-29,C1292,47,West,Website,Laptop Stand,Office,3,1266.3,0.05,3608.95,2393.31,Search Ads,UPI,2,3,No,1215.64,0.3368,2025-09,45-54,0
ORD-00251,2025-09-07,C1087,54,South,Website,Mechanical Keyboard,Accessories,1,3336.3,0.15,2835.86,2335.41,Referral,Net Banking,4,5,No,500.45,0.1765,2025-09,45-54,0
ORD-00252,2025-11-21,C1008,38,West,Website,Webcam Pro,Office,1,3109.68,0.15,2643.23,2207.87,Festive Sale,UPI,3,5,No,435.36,0.1647,2025-11,35-44,0
ORD-00253,2025-11-17,C1157,28,South,Mobile App,Smart Watch,Wearables,1,6002.2,0.25,4501.65,4501.65,Festive Sale,Cash,5,2,Yes,0.0,0.0,2025-11,25-34,1
ORD-00254,2025-09-26,C1085,43,West,Retail Store,Mechanical Keyboard,Accessories,5,3639.02,0.2,14556.08,12736.59,Email Offer,Credit Card,3,1,No,1819.49,0.125,2025-09,35-44,0
ORD-00255,2026-01-11,C1320,21,South,Website,Wireless Mouse,Accessories,2,833.68,0.2,1333.89,1150.47,Email Offer,UPI,6,4,Yes,183.42,0.1375,2026-01,18-24,1
ORD-00256,2025-08-02,C1323,18,West,Website,Portable Speaker,Audio,1,2267.68,0.05,2154.3,1655.4,Search Ads,Cash,6,4,No,498.9,0.2316,2025-08,18-24,0
ORD-00257,2025-05-19,C1055,49,West,Retail Store,USB-C Hub,Accessories,1,1781.72,0.2,1425.38,1175.94,Festive Sale,Debit Card,4,3,No,249.44,0.175,2025-05,45-54,0
ORD-00258,2025-12-27,C1170,33,East,Website,Webcam Pro,Office,2,3206.83,0.05,6092.98,4553.7,Influencer,Cash,6,1,No,1539.28,0.2526,2025-12,25-34,0
ORD-00259,2025-12-09,C1132,59,South,Retail Store,Portable Speaker,Audio,3,2277.66,0.0,6832.98,4988.08,Influencer,Credit Card,3,3,No,1844.9,0.27,2025-12,55+,0
ORD-00260,2026-03-24,C1389,20,East,Website,Wireless Mouse,Accessories,2,749.9,0.15,1274.83,1034.86,Influencer,Credit Card,5,1,No,239.97,0.1882,2026-03,18-24,0
ORD-00261,2025-06-18,C1094,25,West,Retail Store,Mechanical Keyboard,Accessories,1,3675.33,0.0,3675.33,2572.73,Referral,Net Banking,3,4,No,1102.6,0.3,2025-06,25-34,0
ORD-00262,2025-11-29,C1248,54,North,Website,USB-C Hub,Accessories,2,2023.95,0.25,3035.92,2671.61,Festive Sale,Debit Card,5,4,No,364.31,0.12,2025-11,45-54,0
ORD-00263,2025-11-10,C1336,38,South,Mobile App,Wireless Mouse,Accessories,1,743.18,0.1,668.86,512.79,Email Offer,Cash,1,1,No,156.07,0.2333,2025-11,35-44,0
ORD-00264,2025-04-25,C1329,42,North,Website,Mechanical Keyboard,Accessories,2,3590.65,0.15,6104.1,5026.91,Referral,UPI,3,3,No,1077.19,0.1765,2025-04,35-44,0
ORD-00265,2025-01-06,C1143,21,West,Retail Store,USB-C Hub,Accessories,3,1820.27,0.2,4368.65,3604.14,Email Offer,Net Banking,2,4,No,764.51,0.175,2025-01,18-24,0
ORD-00266,2025-08-16,C1212,20,North,Retail Store,Portable Speaker,Audio,1,2059.19,0.1,1853.27,1503.21,Email Offer,Cash,6,4,Yes,350.06,0.1889,2025-08,18-24,1
ORD-00267,2025-11-13,C1115,47,South,Mobile App,Laptop Stand,Office,1,1366.61,0.1,1229.95,860.97,Referral,Net Banking,2,4,No,368.98,0.3,2025-11,45-54,0
ORD-00268,2025-02-28,C1360,24,South,Website,Bluetooth Headphones,Audio,1,2507.79,0.1,2257.01,1805.61,Organic,Net Banking,2,2,No,451.4,0.2,2025-02,18-24,0
ORD-00269,2025-02-24,C1098,63,South,Website,Laptop Stand,Office,4,1290.07,0.15,4386.24,3250.98,Search Ads,Cash,6,4,No,1135.26,0.2588,2025-02,55+,0
ORD-00270,2025-03-05,C1025,53,West,Mobile App,Portable Speaker,Audio,4,2209.68,0.1,7954.85,6452.28,Email Offer,Cash,4,5,No,1502.57,0.1889,2025-03,45-54,0
ORD-00271,2026-02-04,C1165,50,South,Mobile App,USB-C Hub,Accessories,1,1929.55,0.15,1640.12,1273.5,Influencer,Debit Card,2,5,No,366.62,0.2235,2026-02,45-54,0
ORD-00272,2025-07-23,C1384,50,East,Website,Mechanical Keyboard,Accessories,1,3610.98,0.15,3069.33,2527.68,Organic,Cash,2,4,No,541.65,0.1765,2025-07,45-54,0
ORD-00273,2025-11-20,C1364,59,South,Website,Smart Watch,Wearables,2,5646.42,0.1,10163.56,8469.64,Influencer,UPI,2,5,No,1693.92,0.1667,2025-11,55+,0
ORD-00274,2026-01-25,C1274,36,West,Mobile App,Mechanical Keyboard,Accessories,4,3637.77,0.15,12368.42,10185.75,Influencer,Cash,3,5,No,2182.67,0.1765,2026-01,35-44,0
ORD-00275,2025-02-24,C1083,36,West,Website,Wireless Mouse,Accessories,2,830.98,0.05,1578.86,1146.76,Referral,Cash,6,5,No,432.1,0.2737,2025-02,35-44,0
ORD-00276,2025-01-17,C1288,42,West,Website,Mechanical Keyboard,Accessories,3,3634.71,0.2,8723.3,7632.9,Search Ads,Debit Card,5,3,No,1090.4,0.125,2025-01,35-44,0
ORD-00277,2025-12-21,C1381,34,West,Website,Wireless Mouse,Accessories,4,741.96,0.1,2671.06,2047.8,Organic,Debit Card,5,3,No,623.26,0.2333,2025-12,25-34,0
ORD-00278,2026-01-22,C1377,50,South,Website,Smart Watch,Wearables,1,6442.9,0.0,6442.9,4832.18,Search Ads,Unknown,2,3,Yes,1610.72,0.25,2026-01,45-54,1
ORD-00279,2025-05-16,C1166,56,South,Mobile App,USB-C Hub,Accessories,1,1759.22,0.15,1495.34,1161.08,Email Offer,Cash,2,2,No,334.26,0.2235,2025-05,55+,0
ORD-00280,2025-10-09,C1259,28,North,Mobile App,Mechanical Keyboard,Accessories,1,3510.54,0.05,3335.01,2457.38,Search Ads,Debit Card,2,4,No,877.63,0.2632,2025-10,25-34,0
ORD-00281,2025-04-24,C1288,59,East,Website,Smart Watch,Wearables,1,5974.87,0.2,4779.9,4481.15,Organic,Cash,1,1,No,298.75,0.0625,2025-04,55+,0
ORD-00282,2025-05-05,C1145,19,East,Website,Wireless Mouse,Accessories,3,804.14,0.2,1929.94,1664.58,Email Offer,Cash,5,5,No,265.36,0.1375,2025-05,18-24,0
ORD-00283,2026-02-16,C1050,28,West,Website,Portable Speaker,Audio,3,2203.89,0.05,6281.09,4826.52,Referral,Credit Card,2,5,No,1454.57,0.2316,2026-02,25-34,0
ORD-00284,2026-03-19,C1037,61,North,Website,Webcam Pro,Office,3,3150.99,0.15,8035.02,6711.61,Influencer,UPI,3,3,No,1323.41,0.1647,2026-03,55+,0
ORD-00285,2025-02-14,C1133,44,North,Website,Bluetooth Headphones,Audio,1,2627.6,0.0,2627.6,1891.87,Organic,UPI,3,4,No,735.73,0.28,2025-02,35-44,0
ORD-00286,2025-10-01,C1055,36,North,Mobile App,Wireless Mouse,Accessories,2,853.72,0.0,1707.44,1178.14,Referral,Debit Card,4,5,No,529.3,0.31,2025-10,35-44,0
